# General
## Contract C3S_D426_Lot1.WEMC
## Copernicus Climate Change Service 
## Sectoral Information System for the Energy Sector
## File content
### Hydropower run-of-river (HRO), expressed as Daily Energy (NRG)
## Abstract
### Based on ERA5 reanalysis data
## Date
### 2024-09-06
## Date type
### Publication: 2024-09-06 
## Unit
### MWh
## URL
### NA
## Data format
### CSV (according to Request for Comments [RFC] 4180, see: https://tools.ietf.org/html/rfc4180)
## Keywords
### Hydropower, run-of-river, ENTSOE, random forest, multiple lags
## Point of contact
### Individual name
#### Linh Ho, Laurent Dubus
### Electronic mail address
#### linh.ho@wemcouncil.org, laurent.dubus@edf.fr
### Organisation name
#### WEMC, EDF
### Role
#### Producer
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### NA
## Citation(s)
### C3S-Energy deliverables:
###   - C3S_D426_Lot1.WEMC.1.1-3.1
###   - C3S_D426_Lot1.WEMC.1.1-3.2
###   - C3S_D426_Lot1.WEMC.2.1.1
###   - C3S_D426_Lot1.WEMC.2.1.2
# Time characteristics
## Begin date
### 1979-01-01
## End date
### 2024-08-31
## Temporal resolution
### Daily
# Geographical characteristics
## Geograpgic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
### Product based on ERA5 climate variables and ENTSO-E energy data
## Statement
### The original climate data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu):
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
2001/04/14,NA,70459.4,NA,NA,NA,2909.61,NA,NA,40896.51,NA,NA,NA,33996.71,34075.37,165191.78,NA,NA,NA,NA,69430.5,NA,NA,NA,NA,NA,NA,NA,NA,26486.61,NA,30217.06,38762.37,NA,NA,NA,12554.73,NA,NA
2001/04/15,NA,67765.96,NA,NA,NA,2943.42,NA,NA,41141.85,NA,NA,NA,33226.59,33833.45,164930.02,NA,NA,NA,NA,69489.16,NA,NA,NA,NA,NA,NA,NA,NA,26256.23,NA,27730.03,37764.27,NA,NA,NA,13227.08,NA,NA
2001/04/16,NA,66354.1,NA,NA,NA,2282.51,NA,NA,41396.98,NA,NA,NA,32602.67,34959.6,164870.91,NA,NA,NA,NA,66085.92,NA,NA,NA,NA,NA,NA,NA,NA,26333.8,NA,26989.59,36457.47,NA,NA,NA,13214.41,NA,NA
2001/04/17,NA,66154.78,NA,NA,NA,2466.41,NA,NA,41622.75,NA,NA,NA,32498.18,35217.96,164922.12,NA,NA,NA,NA,66508.68,NA,NA,NA,NA,NA,NA,NA,NA,26700.24,NA,26898.3,36667.56,NA,NA,NA,13173.98,NA,NA
2001/04/18,NA,68936.8,NA,NA,NA,2860.26,NA,NA,41702.86,NA,NA,NA,32813.9,36257.31,164817.51,NA,NA,NA,NA,68463.1,NA,NA,NA,NA,NA,NA,NA,NA,26335.8,NA,26235.12,37719.14,NA,NA,NA,13395.67,NA,NA
2001/04/19,NA,71965.47,NA,NA,NA,3015.72,NA,NA,41429.02,NA,NA,NA,32542.08,36270.68,164913.92,NA,NA,NA,NA,67911.12,NA,NA,NA,NA,NA,NA,NA,NA,26574.86,NA,25196.32,37184.14,NA,NA,NA,11676.54,NA,NA
2001/04/20,NA,78888.52,NA,NA,NA,3107.99,NA,NA,40899.47,NA,NA,NA,32339.78,36329.34,164786.93,NA,NA,NA,NA,72991.56,NA,NA,NA,NA,NA,NA,NA,NA,26439.69,NA,25469.49,36750.7,NA,NA,NA,11678.03,NA,NA
2001/04/21,NA,75671.89,NA,NA,NA,2290.44,NA,NA,42469.92,NA,NA,NA,30056.12,34795.34,164471.58,NA,NA,NA,NA,73426.32,NA,NA,NA,NA,NA,NA,NA,NA,26954.25,NA,25195.32,37808.35,NA,NA,NA,11914.82,NA,NA
2001/04/22,NA,75451.6,NA,NA,NA,2282.88,NA,NA,43467.29,NA,NA,NA,29013,34155.09,162740.61,NA,NA,NA,NA,70320.98,NA,NA,NA,NA,NA,NA,NA,NA,27260.1,NA,25027.59,38060.59,NA,NA,NA,11882.26,NA,NA
2001/04/23,NA,75464.67,NA,NA,NA,2308.2,NA,NA,43648.88,NA,NA,NA,28861.12,33778.95,163626.69,NA,NA,NA,NA,71217.55,NA,NA,NA,NA,NA,NA,NA,NA,27559.57,NA,24831.98,38043.72,NA,NA,NA,11897.88,NA,NA
2001/04/24,NA,83410.8,NA,NA,NA,2166.75,NA,NA,43557.58,NA,NA,NA,29755.2,34814.82,162983.61,NA,NA,NA,NA,70875.3,NA,NA,NA,NA,NA,NA,NA,NA,28183.56,NA,25098.02,43882.98,NA,NA,NA,12210.7,NA,NA
2001/04/25,NA,85084.02,NA,NA,NA,2176.03,NA,NA,44044.65,NA,NA,NA,28898.29,35846.42,164067.21,NA,NA,NA,NA,76737.35,NA,NA,NA,NA,NA,NA,NA,NA,29113.21,NA,25065.87,43430.46,NA,NA,NA,12120.24,NA,NA
2001/04/26,NA,89844.56,NA,NA,NA,2199.02,NA,NA,43640.02,NA,NA,NA,28464.37,38024.02,163549.66,NA,NA,NA,NA,84852.96,NA,NA,NA,NA,NA,NA,NA,NA,30143.52,NA,24950.38,42545.13,NA,NA,NA,12704.99,NA,NA
2001/04/27,NA,93197.76,NA,NA,NA,2294.93,NA,NA,43412,NA,NA,NA,28554.33,41182.81,163693.59,NA,NA,NA,NA,85319.97,NA,NA,NA,NA,NA,NA,NA,NA,31004.58,NA,24681.84,42595.21,NA,NA,NA,12676.68,NA,NA
2001/04/28,NA,86955.33,NA,NA,NA,2265.46,NA,NA,43510.72,NA,NA,NA,27874.8,40895.37,164141.58,NA,NA,NA,NA,82309.91,NA,NA,NA,NA,NA,NA,NA,NA,32727.15,NA,24697.92,43611.32,NA,NA,NA,12840.84,NA,NA
2001/04/29,NA,86678.03,NA,NA,NA,2155.03,NA,NA,43492.56,NA,NA,NA,27961.81,41661.06,164377.83,NA,NA,NA,NA,81930.47,NA,NA,NA,NA,NA,NA,NA,NA,36938.16,NA,24387.64,44451.81,NA,NA,NA,13377.83,NA,NA
2001/04/30,NA,86926.66,NA,NA,NA,2322.92,NA,NA,43998.2,NA,NA,NA,28523.28,43263.96,165216.88,NA,NA,NA,NA,82976.78,NA,NA,NA,NA,NA,NA,NA,NA,37213.33,NA,24906.77,43924.08,NA,NA,NA,14306.88,NA,NA
2001/05/01,NA,91065.13,NA,NA,NA,2343.61,NA,NA,43832.54,NA,NA,NA,29453.69,44357.9,166397.25,NA,NA,NA,NA,86495.09,NA,NA,NA,NA,NA,NA,NA,NA,38211.02,NA,24814.01,43814.68,NA,NA,NA,14441.42,NA,NA
2001/05/02,NA,92766.71,NA,NA,NA,1906.92,NA,NA,44269.25,NA,NA,NA,29984.12,45121.38,166808.75,NA,NA,NA,NA,91817.4,NA,NA,NA,NA,NA,NA,NA,NA,38628.02,NA,25061.32,43313.28,NA,NA,NA,14193.55,NA,NA
2001/05/03,NA,91805.7,NA,NA,NA,1950.36,NA,NA,47694.17,NA,NA,NA,30223.63,44562.15,168481.61,NA,NA,NA,NA,92719.71,NA,NA,NA,NA,NA,NA,NA,NA,39275.25,NA,24529.3,43318.44,NA,NA,NA,12114.51,NA,NA
2001/05/04,NA,92292.38,NA,NA,NA,2529.4,NA,NA,48116.05,NA,NA,NA,29295.89,45592.91,168209.59,NA,NA,NA,NA,92549.11,NA,NA,NA,NA,NA,NA,NA,NA,40321,NA,24912.84,43602.74,NA,NA,NA,11612.25,NA,NA
2001/05/05,NA,91722.77,NA,NA,NA,2279.96,NA,NA,48205.68,NA,NA,NA,29367.69,45773.05,168805.91,NA,NA,NA,NA,94038.49,NA,NA,NA,NA,NA,NA,NA,NA,41329.54,NA,24996.38,43291.94,NA,NA,NA,11770.17,NA,NA
2001/05/06,NA,91460.9,NA,NA,NA,2375.68,NA,NA,47882.61,NA,NA,NA,28855.07,46105.24,168168.44,NA,NA,NA,NA,98642.05,NA,NA,NA,NA,NA,NA,NA,NA,41345.77,NA,24897.8,41700.99,NA,NA,NA,11723.88,NA,NA
2001/05/07,NA,90686.73,NA,NA,NA,2290.31,NA,NA,47256.7,NA,NA,NA,27566.84,46327.43,168585.18,NA,NA,NA,NA,91277.52,NA,NA,NA,NA,NA,NA,NA,NA,40905.07,NA,24402.68,42138.98,NA,NA,NA,12004.09,NA,NA
2001/05/08,NA,90229.61,NA,NA,NA,2334.2,NA,NA,47433.22,NA,NA,NA,28777.81,46365.05,168938.16,NA,NA,NA,NA,85894.32,NA,NA,NA,NA,NA,NA,NA,NA,41577.25,NA,25740.19,41735.79,NA,NA,NA,12110.92,NA,NA
2001/05/09,NA,88903.83,NA,NA,NA,2360.5,NA,NA,47396.41,NA,NA,NA,29426.97,46865.31,168346.91,NA,NA,NA,NA,87487.68,NA,NA,NA,NA,NA,NA,NA,NA,41160.5,NA,26965.67,41575.86,NA,NA,NA,12005.42,NA,NA
2001/05/10,NA,86957.66,NA,NA,NA,2980.4,NA,NA,47062.59,NA,NA,NA,29597.48,47508.48,168686.82,NA,NA,NA,NA,91074.35,NA,NA,NA,NA,NA,NA,NA,NA,40683.15,NA,26681.69,38408.94,NA,NA,NA,11702.42,NA,NA
2001/05/11,NA,86813.27,NA,NA,NA,2658.56,NA,NA,47014.05,NA,NA,NA,29609.98,47364.66,168911.85,NA,NA,NA,NA,87258.2,NA,NA,NA,NA,NA,NA,NA,NA,39924.46,NA,29298.13,43935.75,NA,NA,NA,11877.02,NA,NA
2001/05/12,NA,87318.18,NA,NA,NA,2438.48,NA,NA,45705.96,NA,NA,NA,29659.06,47460.58,169927.76,NA,NA,NA,NA,91038.7,NA,NA,NA,NA,NA,NA,NA,NA,39688.31,NA,29540.31,43552.46,NA,NA,NA,11922.98,NA,NA
2001/05/13,NA,87419.02,NA,NA,NA,3013.32,NA,NA,45552.4,NA,NA,NA,29704.75,47556.7,170390.66,NA,NA,NA,NA,90303.37,NA,NA,NA,NA,NA,NA,NA,NA,38949.88,NA,29746.02,39301.22,NA,NA,NA,11718.28,NA,NA
2001/05/14,NA,92340.24,NA,NA,NA,3294.82,NA,NA,46008.68,NA,NA,NA,30413.05,47684.42,171908.84,NA,NA,NA,NA,89624.01,NA,NA,NA,NA,NA,NA,NA,NA,38559.02,NA,31992.44,39484.54,NA,NA,NA,11547.31,NA,NA
2001/05/15,NA,92618.97,NA,NA,NA,3346.18,NA,NA,47013.49,NA,NA,NA,30386.95,48371.93,173655.15,NA,NA,NA,NA,90840.56,NA,NA,NA,NA,NA,NA,NA,NA,38351.72,NA,32482.94,39542.95,NA,NA,NA,11475.28,NA,NA
2001/05/16,NA,93002.67,NA,NA,NA,3194.87,NA,NA,49467.72,NA,NA,NA,30479.57,49296.01,173862.06,NA,NA,NA,NA,87281.76,NA,NA,NA,NA,NA,NA,NA,NA,38569.53,NA,33770.49,38562.27,NA,NA,NA,10208.47,NA,NA
2001/05/17,NA,93591.84,NA,NA,NA,3365.96,NA,NA,54821.67,NA,NA,NA,30479.75,49034.36,173239.85,NA,NA,NA,NA,90416.67,NA,NA,NA,NA,NA,NA,NA,NA,38667.41,NA,34334.78,38105.58,NA,NA,NA,10262.32,NA,NA
2001/05/18,NA,93814.73,NA,NA,NA,4399.16,NA,NA,54127.47,NA,NA,NA,29401.18,48142.31,173739.61,NA,NA,NA,NA,96715.03,NA,NA,NA,NA,NA,NA,NA,NA,38405.77,NA,33420.34,37064.69,NA,NA,NA,11032.41,NA,NA
2001/05/19,NA,93502.39,NA,NA,NA,3351.86,NA,NA,50752.66,NA,NA,NA,29480.96,47424.6,169153.56,NA,NA,NA,NA,99692.57,NA,NA,NA,NA,NA,NA,NA,NA,38459.64,NA,30561.96,36665.74,NA,NA,NA,10292.95,NA,NA
2001/05/20,NA,91879.83,NA,NA,NA,3297.17,NA,NA,49702.2,NA,NA,NA,29406.78,46101.41,166830.36,NA,NA,NA,NA,102614.04,NA,NA,NA,NA,NA,NA,NA,NA,38421.29,NA,30618.37,36515.64,NA,NA,NA,10258.97,NA,NA
2001/05/21,NA,91007.55,NA,NA,NA,3321.72,NA,NA,48924.68,NA,NA,NA,29401.6,46361.84,166748.5,NA,NA,NA,NA,105446.7,NA,NA,NA,NA,NA,NA,NA,NA,38418.87,NA,30644.52,37055.45,NA,NA,NA,10002.59,NA,NA
2001/05/22,NA,90372.97,NA,NA,NA,3593.16,NA,NA,47985.42,NA,NA,NA,30479.29,46318.68,167446.71,NA,NA,NA,NA,104963.61,NA,NA,NA,NA,NA,NA,NA,NA,38381.6,NA,32643.38,35719.95,NA,NA,NA,10064.07,NA,NA
2001/05/23,NA,90302.97,NA,NA,NA,3218.15,NA,NA,48092.8,NA,NA,NA,30311.7,46325.36,166701.15,NA,NA,NA,NA,105664.19,NA,NA,NA,NA,NA,NA,NA,NA,38519.01,NA,32348.7,35245.73,NA,NA,NA,9974.69,NA,NA
2001/05/24,NA,90981.31,NA,NA,NA,4872.57,NA,NA,48569.49,NA,NA,NA,30201.21,46269.79,165687.04,NA,NA,NA,NA,112483.75,NA,NA,NA,NA,NA,NA,NA,NA,37936.59,NA,32837.42,34533.9,NA,NA,NA,10345.9,NA,NA
2001/05/25,NA,92213.16,NA,NA,NA,4002.28,NA,NA,48466.72,NA,NA,NA,29063.67,46376.59,165246.12,NA,NA,NA,NA,121950.51,NA,NA,NA,NA,NA,NA,NA,NA,37788.53,NA,32071.99,34106.7,NA,NA,NA,10047.41,NA,NA
2001/05/26,NA,91907.5,NA,NA,NA,4283.77,NA,NA,49065.01,NA,NA,NA,28655.61,46270.59,164490.31,NA,NA,NA,NA,123845.8,NA,NA,NA,NA,NA,NA,NA,NA,37530.98,NA,30370.32,34347.29,NA,NA,NA,9808.79,NA,NA
2001/05/27,NA,91926.05,NA,NA,NA,4726.34,NA,NA,49072.87,NA,NA,NA,28266.21,46220.02,164107.41,NA,NA,NA,NA,124357.19,NA,NA,NA,NA,NA,NA,NA,NA,37391.53,NA,27525.83,33956.44,NA,NA,NA,9559.25,NA,NA
2001/05/28,NA,90400.72,NA,NA,NA,4911.86,NA,NA,51283.13,NA,NA,NA,28373.62,45691.09,163673.51,NA,NA,NA,NA,123638.33,NA,NA,NA,NA,NA,NA,NA,NA,37195.93,NA,27626.37,33872.74,NA,NA,NA,9589.23,NA,NA
2001/05/29,NA,90532.65,NA,NA,NA,3478.84,NA,NA,54496.85,NA,NA,NA,28134.36,45868.51,160869.54,NA,NA,NA,NA,123219.21,NA,NA,NA,NA,NA,NA,NA,NA,36760.41,NA,27666.32,34693.22,NA,NA,NA,9773.28,NA,NA
2001/05/30,NA,89120.95,NA,NA,NA,3211.8,NA,NA,54452.05,NA,NA,NA,28125.34,45609.7,160213.11,NA,NA,NA,NA,118978.96,NA,NA,NA,NA,NA,NA,NA,NA,36613.94,NA,26352.34,34661.61,NA,NA,NA,9681.98,NA,NA
2001/05/31,NA,86288.97,NA,NA,NA,4472.88,NA,NA,54486.79,NA,NA,NA,28082.25,45602.6,161214.13,NA,NA,NA,NA,112187.97,NA,NA,NA,NA,NA,NA,NA,NA,36916.17,NA,25724.56,34856.2,NA,NA,NA,10043.59,NA,NA
2001/06/01,NA,87340.38,NA,NA,NA,4259,NA,NA,53605.55,NA,NA,NA,28093.16,45124.72,159988.97,NA,NA,NA,NA,109493.09,NA,NA,NA,NA,NA,NA,NA,NA,36943,NA,25534.97,34331.47,NA,NA,NA,10659.11,NA,NA
2001/06/02,NA,89958.14,NA,NA,NA,5080.12,NA,NA,54004.39,NA,NA,NA,28113.64,45690.1,156943.24,NA,NA,NA,NA,112681.8,NA,NA,NA,NA,NA,NA,NA,NA,36702.91,NA,24871.33,34067.88,NA,NA,NA,10417.8,NA,NA
2001/06/03,NA,91697.71,NA,NA,NA,4067.63,NA,NA,53607.25,NA,NA,NA,27796.86,45993.13,149616.84,NA,NA,NA,NA,107700.86,NA,NA,NA,NA,NA,NA,NA,NA,37873.24,NA,24383.73,33902.63,NA,NA,NA,10935.87,NA,NA
2001/06/04,NA,86501.31,NA,NA,NA,4791.85,NA,NA,50173.29,NA,NA,NA,27366.6,46039.84,146878.8,NA,NA,NA,NA,105962.18,NA,NA,NA,NA,NA,NA,NA,NA,38340.24,NA,23446.13,35069.11,NA,NA,NA,10865.96,NA,NA
2001/06/05,NA,86687.47,NA,NA,NA,4611.85,NA,NA,48983.28,NA,NA,NA,27367.95,45660.61,146491.85,NA,NA,NA,NA,95484.81,NA,NA,NA,NA,NA,NA,NA,NA,38345.57,NA,23415.01,35676.62,NA,NA,NA,11247.65,NA,NA
2001/06/06,NA,87881.23,NA,NA,NA,3850.62,NA,NA,48004.32,NA,NA,NA,27209.51,44839.38,147749.46,NA,NA,NA,NA,89743.57,NA,NA,NA,NA,NA,NA,NA,NA,38778.27,NA,21505.41,34883.15,NA,NA,NA,11475.17,NA,NA
2001/06/07,NA,86543.76,NA,NA,NA,3967.72,NA,NA,48067.83,NA,NA,NA,26822.64,44891.23,147283.41,NA,NA,NA,NA,91466.05,NA,NA,NA,NA,NA,NA,NA,NA,39412.98,NA,20472.65,34742.93,NA,NA,NA,11697.56,NA,NA
2001/06/08,NA,89148.81,NA,NA,NA,2226.26,NA,NA,48170.61,NA,NA,NA,26315.59,44227.77,149256.93,NA,NA,NA,NA,95484.67,NA,NA,NA,NA,NA,NA,NA,NA,39598.07,NA,18820.17,34612.65,NA,NA,NA,11806.2,NA,NA
2001/06/09,NA,91799.49,NA,NA,NA,2523.25,NA,NA,47496.25,NA,NA,NA,26551.57,45616.42,150993.95,NA,NA,NA,NA,105096.53,NA,NA,NA,NA,NA,NA,NA,NA,39259.32,NA,20916.06,34800.54,NA,NA,NA,11951.34,NA,NA
2001/06/10,NA,94012.92,NA,NA,NA,2747.18,NA,NA,45914.38,NA,NA,NA,26528.06,43799.94,151725.55,NA,NA,NA,NA,105297.18,NA,NA,NA,NA,NA,NA,NA,NA,39106.41,NA,20544.07,34424.02,NA,NA,NA,12743.6,NA,NA
2001/06/11,NA,97584.82,NA,NA,NA,3706.69,NA,NA,42471.65,NA,NA,NA,26181.6,43380.83,149497.53,NA,NA,NA,NA,106489.69,NA,NA,NA,NA,NA,NA,NA,NA,39003.03,NA,18318.28,34645.38,NA,NA,NA,13005.09,NA,NA
2001/06/12,NA,97420.22,NA,NA,NA,2794.87,NA,NA,46169.34,NA,NA,NA,26243.74,46328.1,148766.04,NA,NA,NA,NA,104038.32,NA,NA,NA,NA,NA,NA,NA,NA,38813.29,NA,17072.33,33955.08,NA,NA,NA,12397.96,NA,NA
2001/06/13,NA,96170.68,NA,NA,NA,3264.32,NA,NA,48405.82,NA,NA,NA,26192.24,46913.21,148817.37,NA,NA,NA,NA,103824.41,NA,NA,NA,NA,NA,NA,NA,NA,39353.04,NA,17266.54,32004.68,NA,NA,NA,12417.92,NA,NA
2001/06/14,NA,95658.36,NA,NA,NA,2225.87,NA,NA,49387.45,NA,NA,NA,27118.58,47724.06,148579.9,NA,NA,NA,NA,103809.62,NA,NA,NA,NA,NA,NA,NA,NA,39381.95,NA,17608.48,33737.94,NA,NA,NA,12450.4,NA,NA
2001/06/15,NA,95437.56,NA,NA,NA,2164.83,NA,NA,49538.41,NA,NA,NA,27035.61,47128.08,151723.19,NA,NA,NA,NA,103254.88,NA,NA,NA,NA,NA,NA,NA,NA,39539,NA,17371.31,33994.66,NA,NA,NA,12161.86,NA,NA
2001/06/16,NA,95472.47,NA,NA,NA,1652.89,NA,NA,48515.11,NA,NA,NA,26710.81,45667.4,155125.98,NA,NA,NA,NA,102960.72,NA,NA,NA,NA,NA,NA,NA,NA,39382.88,NA,16747.08,31553.28,NA,NA,NA,12188.47,NA,NA
2001/06/17,NA,96054.34,NA,NA,NA,2024.57,NA,NA,48141.52,NA,NA,NA,25808.2,43700.89,157336.75,NA,NA,NA,NA,103880.49,NA,NA,NA,NA,NA,NA,NA,NA,38946.11,NA,15439.14,30057.15,NA,NA,NA,13187.21,NA,NA
2001/06/18,NA,98147.51,NA,NA,NA,1777.54,NA,NA,48619.77,NA,NA,NA,24989.55,42179.2,157938.43,NA,NA,NA,NA,103668.5,NA,NA,NA,NA,NA,NA,NA,NA,38224.74,NA,15260.71,34437.24,NA,NA,NA,12853.89,NA,NA
2001/06/19,NA,100080.05,NA,NA,NA,1814.43,NA,NA,48846.68,NA,NA,NA,24764.63,40780.14,158204.29,NA,NA,NA,NA,103982.36,NA,NA,NA,NA,NA,NA,NA,NA,38182.78,NA,15657.38,44357.98,NA,NA,NA,12905.61,NA,NA
2001/06/20,NA,97061.65,NA,NA,NA,1692.47,NA,NA,51262.27,NA,NA,NA,24441.12,40956,157489.1,NA,NA,NA,NA,102440.87,NA,NA,NA,NA,NA,NA,NA,NA,37775.18,NA,15889.62,46318.78,NA,NA,NA,13037.66,NA,NA
2001/06/21,NA,97366.83,NA,NA,NA,1187.75,NA,NA,52569.42,NA,NA,NA,23884.02,41168.25,156136.01,NA,NA,NA,NA,103060.85,NA,NA,NA,NA,NA,NA,NA,NA,37907.99,NA,15775.21,45468.33,NA,NA,NA,13005.26,NA,NA
2001/06/22,NA,98441.11,NA,NA,NA,1299.28,NA,NA,52594.69,NA,NA,NA,23147.61,41315.32,154302.17,NA,NA,NA,NA,103704.44,NA,NA,NA,NA,NA,NA,NA,NA,37199.14,NA,15638.62,44297.47,NA,NA,NA,12668.23,NA,NA
2001/06/23,NA,97902.85,NA,NA,NA,1388.51,NA,NA,52500.28,NA,NA,NA,22532.53,41484.68,151398.19,NA,NA,NA,NA,105501.73,NA,NA,NA,NA,NA,NA,NA,NA,36717.2,NA,15473.65,44400.22,NA,NA,NA,12541.44,NA,NA
2001/06/24,NA,96440.06,NA,NA,NA,1631.77,NA,NA,54595.16,NA,NA,NA,22259.28,40876.53,137763.84,NA,NA,NA,NA,104864.34,NA,NA,NA,NA,NA,NA,NA,NA,37483.04,NA,14449.82,43966.37,NA,NA,NA,13155.43,NA,NA
2001/06/25,NA,95192.81,NA,NA,NA,1739.89,NA,NA,54990.6,NA,NA,NA,21685.97,39598.94,135119.53,NA,NA,NA,NA,103933.12,NA,NA,NA,NA,NA,NA,NA,NA,37179.61,NA,14532.16,43530,NA,NA,NA,12166.41,NA,NA
2001/06/26,NA,93492.72,NA,NA,NA,1808.56,NA,NA,57678.21,NA,NA,NA,20184.65,39701.6,133217.67,NA,NA,NA,NA,103486.59,NA,NA,NA,NA,NA,NA,NA,NA,36629.52,NA,14474.52,43940.42,NA,NA,NA,12584.81,NA,NA
2001/06/27,NA,94427.57,NA,NA,NA,1924.37,NA,NA,58931.24,NA,NA,NA,18946.57,39714.02,134776.76,NA,NA,NA,NA,105510.18,NA,NA,NA,NA,NA,NA,NA,NA,36513,NA,14814.93,43799.89,NA,NA,NA,12923.62,NA,NA
2001/06/28,NA,96801.35,NA,NA,NA,1990.79,NA,NA,59455.83,NA,NA,NA,18900.72,38087.04,133479.02,NA,NA,NA,NA,106642.21,NA,NA,NA,NA,NA,NA,NA,NA,35557.41,NA,15079.05,43597.54,NA,NA,NA,13427.76,NA,NA
2001/06/29,NA,92342.27,NA,NA,NA,2058.22,NA,NA,59401.3,NA,NA,NA,18790.12,37579.38,130608.26,NA,NA,NA,NA,105734.08,NA,NA,NA,NA,NA,NA,NA,NA,34892.82,NA,15317.23,41814.95,NA,NA,NA,13265.34,NA,NA
2001/06/30,NA,83787.4,NA,NA,NA,2239.65,NA,NA,59107.27,NA,NA,NA,18827.51,37884.72,128247.38,NA,NA,NA,NA,105832.75,NA,NA,NA,NA,NA,NA,NA,NA,34164.98,NA,16127.83,41650.36,NA,NA,NA,12609.38,NA,NA
2001/07/01,NA,85819.78,NA,NA,NA,2246.35,NA,NA,59009.95,NA,NA,NA,18813.25,36662.95,122704.34,NA,NA,NA,NA,103792.73,NA,NA,NA,NA,NA,NA,NA,NA,33549.97,NA,16345.48,43231.79,NA,NA,NA,11891.41,NA,NA
2001/07/02,NA,81020.1,NA,NA,NA,2152.73,NA,NA,58171.31,NA,NA,NA,18791.39,34711.2,120371.76,NA,NA,NA,NA,101189.33,NA,NA,NA,NA,NA,NA,NA,NA,33931.51,NA,16178.22,43969.9,NA,NA,NA,12108.95,NA,NA
2001/07/03,NA,80522.44,NA,NA,NA,2084.51,NA,NA,57060.57,NA,NA,NA,18693.1,34216.14,118347.16,NA,NA,NA,NA,102131.35,NA,NA,NA,NA,NA,NA,NA,NA,34427.54,NA,16099.4,43640.58,NA,NA,NA,11106.58,NA,NA
2001/07/04,NA,80098.77,NA,NA,NA,2082.61,NA,NA,57004.16,NA,NA,NA,18869.75,33565.26,118936.09,NA,NA,NA,NA,102255.59,NA,NA,NA,NA,NA,NA,NA,NA,34295.6,NA,15352.14,42888.14,NA,NA,NA,11051.16,NA,NA
2001/07/05,NA,79835.41,NA,NA,NA,2079.37,NA,NA,56775.6,NA,NA,NA,19553.04,33579.26,121317.22,NA,NA,NA,NA,102389.48,NA,NA,NA,NA,NA,NA,NA,NA,35257.58,NA,16907.74,43623.79,NA,NA,NA,10795.84,NA,NA
2001/07/06,NA,76979.33,NA,NA,NA,2064.48,NA,NA,56314.76,NA,NA,NA,19240.19,33457.92,127646.35,NA,NA,NA,NA,102027.01,NA,NA,NA,NA,NA,NA,NA,NA,34942.14,NA,16558.18,43312.88,NA,NA,NA,11174.7,NA,NA
2001/07/07,NA,72956.61,NA,NA,NA,2211.65,NA,NA,57969.01,NA,NA,NA,18785.35,32805.7,130277.46,NA,NA,NA,NA,102606.96,NA,NA,NA,NA,NA,NA,NA,NA,35512.7,NA,14636.56,42282.47,NA,NA,NA,11496.72,NA,NA
2001/07/08,NA,73132.15,NA,NA,NA,2154.43,NA,NA,59175.23,NA,NA,NA,18796.83,32677.67,129858.87,NA,NA,NA,NA,103923.83,NA,NA,NA,NA,NA,NA,NA,NA,34479.89,NA,14453.79,41039.76,NA,NA,NA,10893.19,NA,NA
2001/07/09,NA,71677.03,NA,NA,NA,2226.72,NA,NA,59551.93,NA,NA,NA,18979.43,32183.89,128580.24,NA,NA,NA,NA,104961.92,NA,NA,NA,NA,NA,NA,NA,NA,31328.73,NA,14133,39183.78,NA,NA,NA,10415.99,NA,NA
2001/07/10,NA,71142.04,NA,NA,NA,2247.25,NA,NA,59079.21,NA,NA,NA,18937.42,31268,127329.88,NA,NA,NA,NA,104054.16,NA,NA,NA,NA,NA,NA,NA,NA,30313.33,NA,13577.11,38025.85,NA,NA,NA,10121.4,NA,NA
2001/07/11,NA,69902.55,NA,NA,NA,2209.47,NA,NA,58927.21,NA,NA,NA,18795.37,30800.85,126026.53,NA,NA,NA,NA,102717.83,NA,NA,NA,NA,NA,NA,NA,NA,29887.93,NA,13852,37921.87,NA,NA,NA,10067.74,NA,NA
2001/07/12,NA,69832.67,NA,NA,NA,2192.28,NA,NA,59251.66,NA,NA,NA,18578.76,30782.36,125748.48,NA,NA,NA,NA,103237.35,NA,NA,NA,NA,NA,NA,NA,NA,29863.72,NA,14153.31,37796.26,NA,NA,NA,9889.48,NA,NA
2001/07/13,NA,70986.84,NA,NA,NA,2187.45,NA,NA,58995.58,NA,NA,NA,18553.48,29649.15,125764.74,NA,NA,NA,NA,103080.59,NA,NA,NA,NA,NA,NA,NA,NA,30876.49,NA,13903.18,37966.42,NA,NA,NA,9627.35,NA,NA
