# General
## Contract C3S_D426_Lot1.WEMC
## Copernicus Climate Change Service 
## Sectoral Information System for the Energy Sector
## File content
### Hydropower reservoir (HRE), expressed as Daily Energy (NRG)
## Abstract
### Based on ERA5 reanalysis data
## Date
### 2024-09-06
## Date type
### Publication: 2024-09-06 
## Unit
### MWh
## URL
### NA
## Data format
### CSV (according to Request for Comments [RFC] 4180, see: https://tools.ietf.org/html/rfc4180)
## Keywords
### Hydropower, reservoir, ENTSOE, random forest, multiple lags
## Point of contact
### Individual name
#### Linh Ho, Laurent Dubus
### Electronic mail address
#### linh.ho@wemcouncil.org, laurent.dubus@edf.fr
### Organisation name
#### WEMC, EDF
### Role
#### Producer
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### NA
## Citation(s)
### C3S-Energy deliverables:
###   - C3S_D426_Lot1.WEMC.1.1-3.1
###   - C3S_D426_Lot1.WEMC.1.1-3.2
###   - C3S_D426_Lot1.WEMC.2.1.1
###   - C3S_D426_Lot1.WEMC.2.1.2
# Time characteristics
## Begin date
### 1979-01-01
## End date
### 2024-08-31
## Temporal resolution
### Daily
# Geographical characteristics
## Geograpgic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
### Product based on ERA5 climate variables and ENTSO-E energy data
## Statement
### The original climate data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu):
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
2000/08/12,NA,19430.4,NA,NA,NA,31943.51,NA,NA,2316.82,NA,NA,NA,46229.68,NA,37900.84,NA,NA,NA,NA,24962.57,NA,NA,NA,NA,NA,NA,NA,NA,315093.77,NA,4010.2,15330.02,NA,211535.87,NA,479.44,NA,NA
2000/08/13,NA,19786.56,NA,NA,NA,32194.24,NA,NA,2408.38,NA,NA,NA,45101.11,NA,37560.51,NA,NA,NA,NA,25074.45,NA,NA,NA,NA,NA,NA,NA,NA,313400.36,NA,4112.56,16218.68,NA,212077.88,NA,476.58,NA,NA
2000/08/14,NA,20066.99,NA,NA,NA,31732.64,NA,NA,2495.98,NA,NA,NA,46682.1,NA,36062.46,NA,NA,NA,NA,24041.29,NA,NA,NA,NA,NA,NA,NA,NA,306745.78,NA,4493.85,16037.25,NA,210793.58,NA,492.61,NA,NA
2000/08/15,NA,20456.71,NA,NA,NA,32078.64,NA,NA,2747.98,NA,NA,NA,44870.11,NA,36613.75,NA,NA,NA,NA,24490.34,NA,NA,NA,NA,NA,NA,NA,NA,303192.79,NA,4233.47,15925.21,NA,196022.52,NA,399.85,NA,NA
2000/08/16,NA,20942.1,NA,NA,NA,32248.89,NA,NA,3588.53,NA,NA,NA,45271.78,NA,36786.43,NA,NA,NA,NA,24067.02,NA,NA,NA,NA,NA,NA,NA,NA,306572.78,NA,4161.43,15719.77,NA,194768.84,NA,425.5,NA,NA
2000/08/17,NA,22292.74,NA,NA,NA,32025.35,NA,NA,3045.83,NA,NA,NA,48054.59,NA,38201.61,NA,NA,NA,NA,24188.76,NA,NA,NA,NA,NA,NA,NA,NA,305861,NA,4097.29,15418.06,NA,194648.35,NA,375.11,NA,NA
2000/08/18,NA,21381.64,NA,NA,NA,31793.47,NA,NA,3004.57,NA,NA,NA,46817.78,NA,41189.4,NA,NA,NA,NA,25229.85,NA,NA,NA,NA,NA,NA,NA,NA,308312.41,NA,4135.83,15095.22,NA,197304.11,NA,368,NA,NA
2000/08/19,NA,16474.85,NA,NA,NA,31817.17,NA,NA,3640.32,NA,NA,NA,47313.53,NA,44277.27,NA,NA,NA,NA,25269.93,NA,NA,NA,NA,NA,NA,NA,NA,311180.3,NA,5078.21,15564.59,NA,198442.8,NA,357.68,NA,NA
2000/08/20,NA,15512.98,NA,NA,NA,32088.07,NA,NA,3352.96,NA,NA,NA,47742,NA,45634.1,NA,NA,NA,NA,25261.18,NA,NA,NA,NA,NA,NA,NA,NA,305448.41,NA,5112.03,16538.44,NA,193042.06,NA,350.38,NA,NA
2000/08/21,NA,15394.37,NA,NA,NA,32178.77,NA,NA,2765.2,NA,NA,NA,47196.48,NA,46924.42,NA,NA,NA,NA,24928.74,NA,NA,NA,NA,NA,NA,NA,NA,319379.85,NA,5232,15928.27,NA,194497.65,NA,361.45,NA,NA
2000/08/22,NA,15641.94,NA,NA,NA,32242.4,NA,NA,2745.34,NA,NA,NA,47038.09,NA,46670.87,NA,NA,NA,NA,25623.55,NA,NA,NA,NA,NA,NA,NA,NA,322449.12,NA,5416.24,16367.04,NA,195309.25,NA,384.89,NA,NA
2000/08/23,NA,15842.28,NA,NA,NA,32079.21,NA,NA,2772.95,NA,NA,NA,44989.51,NA,44653.48,NA,NA,NA,NA,25397.25,NA,NA,NA,NA,NA,NA,NA,NA,308513.3,NA,4209.35,15991.75,NA,202238.81,NA,400.96,NA,NA
2000/08/24,NA,15990.04,NA,NA,NA,32201.87,NA,NA,2791.02,NA,NA,NA,43991.71,NA,42248.93,NA,NA,NA,NA,24980.56,NA,NA,NA,NA,NA,NA,NA,NA,297349.86,NA,4557.23,17127.71,NA,198236.34,NA,398.41,NA,NA
2000/08/25,NA,14818.56,NA,NA,NA,32574.88,NA,NA,2821.44,NA,NA,NA,44479.52,NA,43413.67,NA,NA,NA,NA,24678.32,NA,NA,NA,NA,NA,NA,NA,NA,325624.2,NA,4449.64,16556.28,NA,204677.74,NA,426.27,NA,NA
2000/08/26,NA,14671.44,NA,NA,NA,32182.6,NA,NA,3532.77,NA,NA,NA,45198.74,NA,45214.31,NA,NA,NA,NA,25391.15,NA,NA,NA,NA,NA,NA,NA,NA,322717.01,NA,4333.36,16241.66,NA,207138.12,NA,413.79,NA,NA
2000/08/27,NA,15411.9,NA,NA,NA,32707.68,NA,NA,3439.22,NA,NA,NA,45845.84,NA,49775.1,NA,NA,NA,NA,24949.87,NA,NA,NA,NA,NA,NA,NA,NA,314233.96,NA,5254.16,15987.69,NA,205190.71,NA,406.24,NA,NA
2000/08/28,NA,15822.16,NA,NA,NA,33375.69,NA,NA,3463.62,NA,NA,NA,46316.62,NA,45168.02,NA,NA,NA,NA,22338.78,NA,NA,NA,NA,NA,NA,NA,NA,298479.54,NA,5299.52,16018.79,NA,207252.7,NA,404.64,NA,NA
2000/08/29,NA,15219.58,NA,NA,NA,32989.19,NA,NA,3368.38,NA,NA,NA,45399.86,NA,44868.96,NA,NA,NA,NA,21056.19,NA,NA,NA,NA,NA,NA,NA,NA,282453.66,NA,5627.44,15889.2,NA,204132.2,NA,404.74,NA,NA
2000/08/30,NA,14696.56,NA,NA,NA,28203.94,NA,NA,3229.1,NA,NA,NA,41765.13,NA,43568.75,NA,NA,NA,NA,21285.67,NA,NA,NA,NA,NA,NA,NA,NA,282429.75,NA,5636.69,17343.89,NA,204198.38,NA,412.42,NA,NA
2000/08/31,NA,14812.27,NA,NA,NA,24166.04,NA,NA,2816.26,NA,NA,NA,43013.09,NA,44635.71,NA,NA,NA,NA,21482.12,NA,NA,NA,NA,NA,NA,NA,NA,305237.3,NA,5751.72,17822.8,NA,202149.65,NA,383.82,NA,NA
2000/09/01,NA,12753.24,NA,NA,NA,24166.1,NA,NA,3609.62,NA,NA,NA,42677.47,NA,44630.91,NA,NA,NA,NA,21793.37,NA,NA,NA,NA,NA,NA,NA,NA,305497.31,NA,5723.72,17341.52,NA,206327.18,NA,412.13,NA,NA
2000/09/02,NA,15407.25,NA,NA,NA,23875.75,NA,NA,2862.11,NA,NA,NA,41836.38,NA,42512.43,NA,NA,NA,NA,21609.4,NA,NA,NA,NA,NA,NA,NA,NA,302120.27,NA,5743.98,17047.56,NA,199631.24,NA,472.89,NA,NA
2000/09/03,NA,16840.84,NA,NA,NA,23008.72,NA,NA,3534.06,NA,NA,NA,43651.61,NA,42648.38,NA,NA,NA,NA,21335.51,NA,NA,NA,NA,NA,NA,NA,NA,294336.72,NA,5374.58,16794.66,NA,196030.8,NA,441.89,NA,NA
2000/09/04,NA,14123.14,NA,NA,NA,24081.12,NA,NA,3548.14,NA,NA,NA,41365.11,NA,39053.14,NA,NA,NA,NA,15784.83,NA,NA,NA,NA,NA,NA,NA,NA,316252.27,NA,5590.96,15747.19,NA,206437.33,NA,433.22,NA,NA
2000/09/05,NA,12635.31,NA,NA,NA,23796.31,NA,NA,2790.6,NA,NA,NA,44846.59,NA,38530.12,NA,NA,NA,NA,12019.73,NA,NA,NA,NA,NA,NA,NA,NA,316312.11,NA,5599.35,15858.33,NA,205133.64,NA,419.76,NA,NA
2000/09/06,NA,12272.54,NA,NA,NA,26196.26,NA,NA,2730.45,NA,NA,NA,45283.19,NA,37669.35,NA,NA,NA,NA,11989.83,NA,NA,NA,NA,NA,NA,NA,NA,290264.75,NA,5558.4,15441.43,NA,195775.73,NA,408.23,NA,NA
2000/09/07,NA,13151.52,NA,NA,NA,24125.97,NA,NA,3376.51,NA,NA,NA,47127.85,NA,41023.51,NA,NA,NA,NA,12411.99,NA,NA,NA,NA,NA,NA,NA,NA,295097.5,NA,5920.62,15168.93,NA,198596.19,NA,405.26,NA,NA
2000/09/08,NA,11250.7,NA,NA,NA,24672.86,NA,NA,3045.95,NA,NA,NA,46681.32,NA,35109.3,NA,NA,NA,NA,12218.66,NA,NA,NA,NA,NA,NA,NA,NA,298085.78,NA,5929.44,15374.4,NA,197907.23,NA,453.49,NA,NA
2000/09/09,NA,10610.31,NA,NA,NA,25124.66,NA,NA,2813.04,NA,NA,NA,48636.29,NA,38794.49,NA,NA,NA,NA,16606.34,NA,NA,NA,NA,NA,NA,NA,NA,305035.17,NA,5081.52,15950.36,NA,204283.63,NA,446.95,NA,NA
2000/09/10,NA,10593.88,NA,NA,NA,25209.89,NA,NA,2782.64,NA,NA,NA,46731.49,NA,38671.83,NA,NA,NA,NA,19379.72,NA,NA,NA,NA,NA,NA,NA,NA,312785.19,NA,5082.57,15831,NA,203599.73,NA,437.21,NA,NA
2000/09/11,NA,10644.37,NA,NA,NA,27640.8,NA,NA,2260.98,NA,NA,NA,40571.86,NA,38209.6,NA,NA,NA,NA,20538.08,NA,NA,NA,NA,NA,NA,NA,NA,314823.62,NA,5391.13,15667.13,NA,202887.5,NA,431.64,NA,NA
2000/09/12,NA,10795.94,NA,NA,NA,31320.25,NA,NA,2583.6,NA,NA,NA,38593.68,NA,36640.58,NA,NA,NA,NA,22171.12,NA,NA,NA,NA,NA,NA,NA,NA,324182.63,NA,4898.07,15458.82,NA,200591.87,NA,418.9,NA,NA
2000/09/13,NA,11273.96,NA,NA,NA,31830.59,NA,NA,2542.69,NA,NA,NA,40896.7,NA,34407.41,NA,NA,NA,NA,21984.57,NA,NA,NA,NA,NA,NA,NA,NA,329482.08,NA,4810.98,15778.6,NA,198345.15,NA,438.69,NA,NA
2000/09/14,NA,11037.01,NA,NA,NA,32634.89,NA,NA,2519.38,NA,NA,NA,42293.16,NA,35941.01,NA,NA,NA,NA,21040.75,NA,NA,NA,NA,NA,NA,NA,NA,326959.29,NA,5071.01,15353.8,NA,200699.86,NA,454.15,NA,NA
2000/09/15,NA,9202.1,NA,NA,NA,33081.43,NA,NA,2564.5,NA,NA,NA,39083.56,NA,34679.64,NA,NA,NA,NA,22100.09,NA,NA,NA,NA,NA,NA,NA,NA,320820.79,NA,4767.04,14796.24,NA,196807.52,NA,453.18,NA,NA
2000/09/16,NA,14549.77,NA,NA,NA,32212.41,NA,NA,3012.61,NA,NA,NA,36334.3,NA,34152.64,NA,NA,NA,NA,21576.02,NA,NA,NA,NA,NA,NA,NA,NA,313742.65,NA,4540.54,15148.29,NA,191669.58,NA,421.72,NA,NA
2000/09/17,NA,13432.75,NA,NA,NA,23803.06,NA,NA,2672.02,NA,NA,NA,35618.46,NA,36551.05,NA,NA,NA,NA,21576.06,NA,NA,NA,NA,NA,NA,NA,NA,298349.24,NA,5514.46,15888.65,NA,191174.13,NA,365.76,NA,NA
2000/09/18,NA,12406.2,NA,NA,NA,21180.3,NA,NA,2317.32,NA,NA,NA,35571.62,NA,36691.61,NA,NA,NA,NA,21631.15,NA,NA,NA,NA,NA,NA,NA,NA,292310.02,NA,4982.7,15983.72,NA,192123.1,NA,375.8,NA,NA
2000/09/19,NA,10932.09,NA,NA,NA,20679.6,NA,NA,2439.56,NA,NA,NA,30778.92,NA,35270.47,NA,NA,NA,NA,21839.67,NA,NA,NA,NA,NA,NA,NA,NA,314146.58,NA,4482.32,15239.53,NA,194227.68,NA,373.26,NA,NA
2000/09/20,NA,10377.49,NA,NA,NA,21713.32,NA,NA,2285.83,NA,NA,NA,31578.25,NA,37434.67,NA,NA,NA,NA,23412.33,NA,NA,NA,NA,NA,NA,NA,NA,321290.45,NA,3881.71,14981.29,NA,195964.49,NA,375.95,NA,NA
2000/09/21,NA,12838.95,NA,NA,NA,27601.34,NA,NA,1918.53,NA,NA,NA,28460.98,NA,34643.34,NA,NA,NA,NA,16459.74,NA,NA,NA,NA,NA,NA,NA,NA,320849.35,NA,3939.4,15378.24,NA,194593.87,NA,365.68,NA,NA
2000/09/22,NA,10452.7,NA,NA,NA,26133.32,NA,NA,1936.36,NA,NA,NA,29593.08,NA,36677.94,NA,NA,NA,NA,12678.48,NA,NA,NA,NA,NA,NA,NA,NA,322296.28,NA,3908.28,13658.1,NA,197013.92,NA,369.07,NA,NA
2000/09/23,NA,9982.5,NA,NA,NA,25991.02,NA,NA,2021.73,NA,NA,NA,34512.43,NA,34770.43,NA,NA,NA,NA,12714.63,NA,NA,NA,NA,NA,NA,NA,NA,319163.03,NA,3820.35,12658.99,NA,198507.56,NA,344.76,NA,NA
2000/09/24,NA,10117.44,NA,NA,NA,26407.58,NA,NA,2044.36,NA,NA,NA,34096.85,NA,34185.03,NA,NA,NA,NA,12703.36,NA,NA,NA,NA,NA,NA,NA,NA,314537.63,NA,3815.22,13616.85,NA,195763.12,NA,362.12,NA,NA
2000/09/25,NA,9593.55,NA,NA,NA,25503.36,NA,NA,1885.84,NA,NA,NA,35131.27,NA,34679.17,NA,NA,NA,NA,13034.87,NA,NA,NA,NA,NA,NA,NA,NA,322103.92,NA,4467.77,13528.85,NA,187738.27,NA,369.37,NA,NA
2000/09/26,NA,9354.33,NA,NA,NA,27259.56,NA,NA,1963.86,NA,NA,NA,35601.47,NA,34268.37,NA,NA,NA,NA,12899.82,NA,NA,NA,NA,NA,NA,NA,NA,319527.41,NA,4317.31,13858.53,NA,192366.6,NA,379.41,NA,NA
2000/09/27,NA,8709.96,NA,NA,NA,25536.2,NA,NA,2000.78,NA,NA,NA,35024.51,NA,34195.89,NA,NA,NA,NA,12584.36,NA,NA,NA,NA,NA,NA,NA,NA,308561.5,NA,4098.63,13834.96,NA,174818.81,NA,424.71,NA,NA
2000/09/28,NA,7954.07,NA,NA,NA,25861.5,NA,NA,2518.08,NA,NA,NA,36757.85,NA,36747.81,NA,NA,NA,NA,12630.45,NA,NA,NA,NA,NA,NA,NA,NA,299396.45,NA,3363.06,14195.2,NA,177437.75,NA,412.74,NA,NA
2000/09/29,NA,8081.21,NA,NA,NA,25905.01,NA,NA,2272.14,NA,NA,NA,39798.2,NA,38419.03,NA,NA,NA,NA,13105.1,NA,NA,NA,NA,NA,NA,NA,NA,303479.67,NA,3696.74,14199.58,NA,178867.77,NA,427.15,NA,NA
2000/09/30,NA,7947.37,NA,NA,NA,25352.59,NA,NA,2182.44,NA,NA,NA,40958.9,NA,37797.01,NA,NA,NA,NA,15720.95,NA,NA,NA,NA,NA,NA,NA,NA,321736.54,NA,3823.16,14706.42,NA,191267.67,NA,443.32,NA,NA
2000/10/01,NA,7809.66,NA,NA,NA,25168,NA,NA,2001.17,NA,NA,NA,38394.77,NA,37692.55,NA,NA,NA,NA,18459.73,NA,NA,NA,NA,NA,NA,NA,NA,322280.4,NA,4019,15591.66,NA,184642.19,NA,405.63,NA,NA
2000/10/02,NA,8566.74,NA,NA,NA,25419.19,NA,NA,2057.99,NA,NA,NA,36163.08,NA,36455.73,NA,NA,NA,NA,19690.08,NA,NA,NA,NA,NA,NA,NA,NA,314702.05,NA,4022.74,16152.78,NA,174392.45,NA,398.53,NA,NA
2000/10/03,NA,8388.41,NA,NA,NA,23046.15,NA,NA,2020.87,NA,NA,NA,35277.27,NA,38028.33,NA,NA,NA,NA,19846.83,NA,NA,NA,NA,NA,NA,NA,NA,320215.5,NA,3844.92,17143.49,NA,177765.88,NA,380.74,NA,NA
2000/10/04,NA,10357.11,NA,NA,NA,21058.24,NA,NA,2018.94,NA,NA,NA,38625.52,NA,36623.77,NA,NA,NA,NA,20200.5,NA,NA,NA,NA,NA,NA,NA,NA,318971.69,NA,4081.66,17304.3,NA,192572.16,NA,363.31,NA,NA
2000/10/05,NA,10363.25,NA,NA,NA,21909.85,NA,NA,2012.9,NA,NA,NA,39361.74,NA,35664.72,NA,NA,NA,NA,18788.76,NA,NA,NA,NA,NA,NA,NA,NA,317089.37,NA,3775.75,15535.8,NA,188425.29,NA,384.39,NA,NA
2000/10/06,NA,9125.04,NA,NA,NA,21385.11,NA,NA,1966.53,NA,NA,NA,38441.72,NA,35036.98,NA,NA,NA,NA,20639.53,NA,NA,NA,NA,NA,NA,NA,NA,315370.54,NA,3625.32,15621.61,NA,176379.19,NA,390.44,NA,NA
2000/10/07,NA,11702.44,NA,NA,NA,22180.64,NA,NA,1959.21,NA,NA,NA,38814.12,NA,35063.9,NA,NA,NA,NA,20177.18,NA,NA,NA,NA,NA,NA,NA,NA,319746.35,NA,3832.56,15707.93,NA,191421.4,NA,416.5,NA,NA
2000/10/08,NA,11535.16,NA,NA,NA,24140.49,NA,NA,1895.4,NA,NA,NA,41022.47,NA,34899.71,NA,NA,NA,NA,19597.83,NA,NA,NA,NA,NA,NA,NA,NA,309878.13,NA,3742.2,15635.23,NA,173154.72,NA,406.28,NA,NA
2000/10/09,NA,13029.6,NA,NA,NA,26874.2,NA,NA,1872.36,NA,NA,NA,42447.63,NA,38382.17,NA,NA,NA,NA,20186.77,NA,NA,NA,NA,NA,NA,NA,NA,296114.25,NA,3430.43,16343.63,NA,165509,NA,362.19,NA,NA
2000/10/10,NA,12985.59,NA,NA,NA,27631.69,NA,NA,1922.57,NA,NA,NA,35948.16,NA,38520.72,NA,NA,NA,NA,19319.64,NA,NA,NA,NA,NA,NA,NA,NA,290497.82,NA,3194.5,16537.96,NA,172777.9,NA,347.98,NA,NA
2000/10/11,NA,13073.62,NA,NA,NA,26080.4,NA,NA,1901.41,NA,NA,NA,39332.12,NA,39776.92,NA,NA,NA,NA,23822.66,NA,NA,NA,NA,NA,NA,NA,NA,294474.18,NA,3780.95,15386.9,NA,169575.37,NA,349.98,NA,NA
2000/10/12,NA,13609.36,NA,NA,NA,28864.92,NA,NA,1653.18,NA,NA,NA,39098.87,NA,39559.58,NA,NA,NA,NA,22725.1,NA,NA,NA,NA,NA,NA,NA,NA,301139.88,NA,4300.75,15537,NA,166704.88,NA,335.64,NA,NA
2000/10/13,NA,13503.7,NA,NA,NA,23048.17,NA,NA,1698.83,NA,NA,NA,42220.9,NA,42976.12,NA,NA,NA,NA,22668.35,NA,NA,NA,NA,NA,NA,NA,NA,317280.39,NA,2994.79,16447.05,NA,170785.59,NA,337.5,NA,NA
2000/10/14,NA,13364.59,NA,NA,NA,22146.65,NA,NA,1698.69,NA,NA,NA,41521.6,NA,44058.24,NA,NA,NA,NA,22240.88,NA,NA,NA,NA,NA,NA,NA,NA,321973.8,NA,3108.84,15590.34,NA,201359.32,NA,335.04,NA,NA
2000/10/15,NA,13043.68,NA,NA,NA,21182.26,NA,NA,1728.89,NA,NA,NA,41343.6,NA,37519.59,NA,NA,NA,NA,21905.51,NA,NA,NA,NA,NA,NA,NA,NA,323839.49,NA,3029.99,16049.7,NA,198113.97,NA,335.75,NA,NA
2000/10/16,NA,12093.24,NA,NA,NA,21351.19,NA,NA,1786.27,NA,NA,NA,41608.77,NA,39655.19,NA,NA,NA,NA,21109.4,NA,NA,NA,NA,NA,NA,NA,NA,320499.82,NA,3040.16,16171.04,NA,195933.46,NA,339.88,NA,NA
2000/10/17,NA,12251.55,NA,NA,NA,21396.29,NA,NA,1712.51,NA,NA,NA,42446.95,NA,38295.19,NA,NA,NA,NA,20889.4,NA,NA,NA,NA,NA,NA,NA,NA,307237.39,NA,2994.66,15957.59,NA,189467.64,NA,346.11,NA,NA
2000/10/18,NA,12583.97,NA,NA,NA,21300.79,NA,NA,1823.17,NA,NA,NA,38360.42,NA,37505.16,NA,NA,NA,NA,20668.14,NA,NA,NA,NA,NA,NA,NA,NA,314022.92,NA,3169.57,16787.62,NA,194629.3,NA,358,NA,NA
2000/10/19,NA,12846,NA,NA,NA,21223.11,NA,NA,1775.38,NA,NA,NA,38617.53,NA,34590.77,NA,NA,NA,NA,21193.36,NA,NA,NA,NA,NA,NA,NA,NA,295760.06,NA,3337.05,16048.96,NA,190834.37,NA,368.81,NA,NA
2000/10/20,NA,13258.24,NA,NA,NA,21412.55,NA,NA,1861.5,NA,NA,NA,33788.57,NA,34497.79,NA,NA,NA,NA,21219.11,NA,NA,NA,NA,NA,NA,NA,NA,322654.12,NA,4763.63,15592.36,NA,192363.35,NA,360.2,NA,NA
2000/10/21,NA,12752.72,NA,NA,NA,21208.34,NA,NA,1938.38,NA,NA,NA,36371.88,NA,35832.21,NA,NA,NA,NA,20913.12,NA,NA,NA,NA,NA,NA,NA,NA,303197.24,NA,4394.13,15064.02,NA,178198.05,NA,395.71,NA,NA
2000/10/22,NA,9700.16,NA,NA,NA,22399.02,NA,NA,2058.75,NA,NA,NA,40981.96,NA,35564.78,NA,NA,NA,NA,21132.92,NA,NA,NA,NA,NA,NA,NA,NA,317706.28,NA,4668.75,14459.53,NA,178821.73,NA,380.08,NA,NA
2000/10/23,NA,9675.23,NA,NA,NA,22651.81,NA,NA,1972.96,NA,NA,NA,39867.24,NA,35858.75,NA,NA,NA,NA,20103.18,NA,NA,NA,NA,NA,NA,NA,NA,319747.87,NA,4688.2,14852.68,NA,197610.99,NA,386.43,NA,NA
2000/10/24,NA,9084.09,NA,NA,NA,22787.79,NA,NA,2159.05,NA,NA,NA,38098.32,NA,36615.69,NA,NA,NA,NA,19330.48,NA,NA,NA,NA,NA,NA,NA,NA,307323.72,NA,4761.69,15454.78,NA,173052.4,NA,392.53,NA,NA
2000/10/25,NA,9939.33,NA,NA,NA,22333.03,NA,NA,2093.86,NA,NA,NA,38224.9,NA,42159.43,NA,NA,NA,NA,18878.95,NA,NA,NA,NA,NA,NA,NA,NA,332752.35,NA,5039.73,15603.66,NA,180955.58,NA,388.71,NA,NA
2000/10/26,NA,9988.04,NA,NA,NA,23679.26,NA,NA,2097.48,NA,NA,NA,35442.96,NA,41753.11,NA,NA,NA,NA,20540.11,NA,NA,NA,NA,NA,NA,NA,NA,352076.13,NA,3817.43,15731.9,NA,189322.41,NA,372.59,NA,NA
2000/10/27,NA,9928.29,NA,NA,NA,23038.25,NA,NA,2003.53,NA,NA,NA,36113.69,NA,43294.82,NA,NA,NA,NA,20761.23,NA,NA,NA,NA,NA,NA,NA,NA,352885.57,NA,3596.02,15787.77,NA,206136.18,NA,333.05,NA,NA
2000/10/28,NA,9973.97,NA,NA,NA,22750.42,NA,NA,1985.26,NA,NA,NA,35999.76,NA,42964.95,NA,NA,NA,NA,20567.28,NA,NA,NA,NA,NA,NA,NA,NA,345013.06,NA,3679.4,15560.68,NA,192266.69,NA,350.43,NA,NA
2000/10/29,NA,9155.76,NA,NA,NA,23964.67,NA,NA,2065.74,NA,NA,NA,37247.72,NA,44167.5,NA,NA,NA,NA,20465.3,NA,NA,NA,NA,NA,NA,NA,NA,321133.86,NA,3402.91,15151.5,NA,179162.56,NA,352.47,NA,NA
2000/10/30,NA,8847.9,NA,NA,NA,26036.97,NA,NA,2011.94,NA,NA,NA,36522.85,NA,45063.49,NA,NA,NA,NA,21262.81,NA,NA,NA,NA,NA,NA,NA,NA,323059.52,NA,3777.3,15224.53,NA,176236.3,NA,375.2,NA,NA
2000/10/31,NA,9356.21,NA,NA,NA,24353.97,NA,NA,1968.65,NA,NA,NA,33752.23,NA,48376.43,NA,NA,NA,NA,21684.86,NA,NA,NA,NA,NA,NA,NA,NA,330362.2,NA,4037.23,15109.49,NA,173846.31,NA,383.11,NA,NA
2000/11/01,NA,8212.15,NA,NA,NA,26690.8,NA,NA,2055.56,NA,NA,NA,33977.66,NA,47440.85,NA,NA,NA,NA,20249.12,NA,NA,NA,NA,NA,NA,NA,NA,338845.07,NA,4378.3,14565.91,NA,180991.52,NA,395.16,NA,NA
2000/11/02,NA,8514.92,NA,NA,NA,24899.23,NA,NA,2075.56,NA,NA,NA,39852.6,NA,45718.22,NA,NA,NA,NA,19953.84,NA,NA,NA,NA,NA,NA,NA,NA,364045.3,NA,5643.94,14192.7,NA,176106.93,NA,430.31,NA,NA
2000/11/03,NA,9351.79,NA,NA,NA,23749.97,NA,NA,2064.6,NA,NA,NA,42418.49,NA,52900.98,NA,NA,NA,NA,20364.59,NA,NA,NA,NA,NA,NA,NA,NA,340043.58,NA,5996.11,15487.45,NA,179889.17,NA,436.07,NA,NA
2000/11/04,NA,9671.5,NA,NA,NA,26282.84,NA,NA,1939.68,NA,NA,NA,42388.49,NA,56830.27,NA,NA,NA,NA,18618.45,NA,NA,NA,NA,NA,NA,NA,NA,362342.22,NA,5054.37,14808.2,NA,175471.56,NA,434.17,NA,NA
2000/11/05,NA,10294.15,NA,NA,NA,26378.54,NA,NA,2052.8,NA,NA,NA,42622.84,NA,50356.16,NA,NA,NA,NA,17982.12,NA,NA,NA,NA,NA,NA,NA,NA,361717.88,NA,5629.86,14532.95,NA,197642.48,NA,490.63,NA,NA
2000/11/06,NA,10891.88,NA,NA,NA,28818.78,NA,NA,1997.62,NA,NA,NA,42414.46,NA,56356.43,NA,NA,NA,NA,20717.16,NA,NA,NA,NA,NA,NA,NA,NA,364406.34,NA,6054.49,15546.21,NA,199364.8,NA,502.72,NA,NA
2000/11/07,NA,11571.75,NA,NA,NA,29340.63,NA,NA,1968.09,NA,NA,NA,43497.25,NA,59535.88,NA,NA,NA,NA,22197.01,NA,NA,NA,NA,NA,NA,NA,NA,335751.59,NA,6868.68,14727.7,NA,178050.98,NA,579.74,NA,NA
2000/11/08,NA,11526.74,NA,NA,NA,29516.17,NA,NA,1869.61,NA,NA,NA,43598.18,NA,60059.15,NA,NA,NA,NA,23319.32,NA,NA,NA,NA,NA,NA,NA,NA,341290.28,NA,6840,14836.46,NA,175575.02,NA,628.37,NA,NA
2000/11/09,NA,11411.54,NA,NA,NA,29427.1,NA,NA,1767.75,NA,NA,NA,44024.66,NA,59589.16,NA,NA,NA,NA,24375.77,NA,NA,NA,NA,NA,NA,NA,NA,353909.41,NA,7105.77,15480.75,NA,183679.44,NA,637.29,NA,NA
2000/11/10,NA,11021.69,NA,NA,NA,28279.9,NA,NA,1783.18,NA,NA,NA,44101.58,NA,63120.18,NA,NA,NA,NA,21881.61,NA,NA,NA,NA,NA,NA,NA,NA,347013.38,NA,7128.18,16326,NA,189727.44,NA,696.39,NA,NA
2000/11/11,NA,10876.1,NA,NA,NA,30300.84,NA,NA,1606.78,NA,NA,NA,44507.42,NA,59221.92,NA,NA,NA,NA,20566.44,NA,NA,NA,NA,NA,NA,NA,NA,351767.58,NA,6987.89,16618.83,NA,192286.47,NA,659.41,NA,NA
