date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,SK
31/05/2018,284.12,284.96,287.87,286.85,284.75,10.97,11.81,14.72,13.70,11.60,0.00260480170237671,0.00421762569679319,0.0034795666050048,0.00310004575176032,0.00109622498813674
01/06/2018,287.55,286.07,290.39,289.12,287.76,14.40,12.92,17.24,15.97,14.61,0.00136141617237347,0.00377822197687209,0.00265940123073581,0.00431348927324206,0.00356026473529551
02/06/2018,285.77,284.65,289.18,290.61,286.97,12.62,11.50,16.03,17.46,13.82,0.00996781765087504,0.00392776251566944,0.0121082290697766,0.00410897457304648,0.00413139599706455
03/06/2018,283.29,283.65,286.73,288.81,284.75,10.14,10.50,13.58,15.66,11.60,0.00126776893389046,0.00261270996756169,0.0125260933829648,0.00671673945483482,0.00493257347620142
04/06/2018,282.51,284.05,284.86,285.62,282.97,9.36,10.90,11.71,12.47,9.82,0.00260324848872574,0.00141096207620933,0.00141629598345287,0.00206461738697017,0.00424561376483134
05/06/2018,284.38,286.28,286.73,286.04,284.27,11.23,13.13,13.58,12.89,11.12,0.000973207436958591,0.000352266215502035,0.00088531029617268,0.00221843662009572,0.00160736681100189
06/06/2018,286.73,287.72,290.00,288.39,286.49,13.58,14.57,16.85,15.24,13.34,0.00133978580675669,0.00183197559268554,0.00031584100634923,0.000533455914060628,0.00409679063578306
07/06/2018,287.53,289.23,290.42,288.57,287.02,14.38,16.08,17.27,15.42,13.87,0.000138605955921717,0.000661028774997511,9.84855403158906e-05,0.00277035185429557,0.000345436294295297
08/06/2018,290.59,290.57,290.95,288.22,287.56,17.44,17.42,17.80,15.07,14.41,0.00363384086089926,0.00630500454159842,0.000319302307249922,0.000333393541745318,0.000550536631258254
09/06/2018,289.43,288.71,292.57,290.70,289.58,16.28,15.56,19.42,17.55,16.43,0.00700850678310784,0.00845047535223187,0.0050028199535268,0.0034771425327604,0.00677644176417896
10/06/2018,289.41,287.89,294.45,293.95,291.10,16.26,14.74,21.30,20.80,17.95,0.00370591831604128,0.00494287176904033,0.0093143440310874,0.00544946292035484,0.00429210987660196
11/06/2018,288.35,287.88,293.77,294.75,290.51,15.20,14.73,20.62,21.60,17.36,0.00239003266889513,0.00116587002751033,0.00584510451589165,0.00537006591581332,0.003454998100408
12/06/2018,287.97,288.82,295.21,295.63,290.78,14.82,15.67,22.06,22.48,17.63,0.00300924774608555,0.00149016215856936,0.00191820970613169,0.00175014980156773,0.00279426612772626
13/06/2018,290.09,289.95,296.73,297.25,292.76,16.94,16.80,23.58,24.10,19.61,0.00166244368368915,0.00232942071234202,0.000931619742334916,0.000753232291025554,0.00411672349727449
14/06/2018,291.25,288.54,297.88,297.33,294.61,18.10,15.39,24.73,24.18,21.46,0.00665767625471517,0.00443503985653906,0.00235081345521128,0.00163823285715681,0.00828105497550458
15/06/2018,293.37,286.46,298.11,297.10,295.19,20.22,13.31,24.96,23.95,22.04,0.00508755330885696,0.00748241301386815,0.00370374562722994,0.00214596813082164,0.0125005534740022
16/06/2018,291.97,286.73,295.72,296.50,294.45,18.82,13.58,22.57,23.35,21.30,0.00647165235615753,0.00760212568993202,0.00539999057229303,0.00753367393348191,0.0102956628354895
17/06/2018,288.21,286.59,291.83,292.77,290.42,15.06,13.44,18.68,19.62,17.27,0.0149987219840003,0.00547024678034278,0.0123200895280298,0.0111282901390652,0.0165105202542327
18/06/2018,287.97,287.84,288.41,289.51,286.39,14.82,14.69,15.26,16.36,13.24,0.00128691044825172,0.00357236948925886,0.00492076357853555,0.0104392223567068,0.00330698757756199
19/06/2018,288.45,290.01,289.43,288.00,286.96,15.30,16.86,16.28,14.85,13.81,0.000662252915620706,0.000976883369456331,0.000416331355491116,0.00453790808380642,0.000452678443238727
20/06/2018,289.36,289.89,290.39,288.05,287.96,16.21,16.74,17.24,14.90,14.81,0.00138446464657428,0.00621358109105135,0.000671142374600194,0.00195501316623836,0.000652565351570481
21/06/2018,290.39,288.65,292.13,289.94,289.14,17.24,15.50,18.98,16.79,15.99,0.00130894036849934,0.00626630098539672,0.000163064235304089,0.000700056577231622,0.000147552562951243
22/06/2018,288.49,288.10,291.44,290.88,288.05,15.34,14.95,18.29,17.73,14.90,0.00221814967054558,0.00244816211083931,0.000898278373074464,0.00226687057900965,0.00362066804264565
23/06/2018,287.76,288.82,290.86,290.17,288.43,14.61,15.67,17.71,17.02,15.28,0.00227908408636217,0.00273783625608468,0.00264967260831023,0.00576125999832498,0.00478099213123439
24/06/2018,287.80,289.82,290.71,290.70,287.73,14.65,16.67,17.56,17.55,14.58,0.00586902865977969,0.0033949895032537,0.00196647697061057,0.00659306741342275,0.00443371047683948
25/06/2018,287.11,289.97,290.62,289.76,286.87,13.96,16.82,17.47,16.61,13.72,0.00425185746037038,0.0043216160506523,0.00326375233304335,0.00330137076625928,0.00312681157843389
26/06/2018,288.48,288.24,294.49,292.36,289.89,15.33,15.09,21.34,19.21,16.74,0.015181591601054,0.00544609623550029,0.00796808208181942,0.00251142115242332,0.0155301136214722
27/06/2018,286.26,285.88,292.65,295.17,287.55,13.11,12.73,19.50,22.02,14.40,0.00101498213762883,0.00484065639912068,0.0157916037033724,0.0028330078974303,0.0138087781145012
28/06/2018,285.38,286.45,289.82,293.30,286.17,12.23,13.30,16.67,20.15,13.02,8.14578557117521e-05,0.000507331226075237,0.00176027988143226,0.00391354233720183,0.000107735883115804
29/06/2018,286.65,286.95,291.18,291.23,287.01,13.50,13.80,18.03,18.08,13.86,0.00522090495091822,0.00636392257563888,0.000128469639315478,0.00132655944108508,0.00319696954521499
30/06/2018,285.13,285.66,289.73,291.75,286.75,11.98,12.51,16.58,18.60,13.60,0.00156374552005725,0.00224276564066758,0.0035409269824001,0.00183376591267318,0.00376802303995094
01/07/2018,283.89,286.47,288.26,289.61,285.22,10.74,13.32,15.11,16.46,12.07,0.00323906211489965,0.00263995309405844,0.00238706322130966,0.00144455257081181,0.00561835639069178
02/07/2018,287.37,289.09,289.42,289.37,286.44,14.22,15.94,16.27,16.22,13.29,0.00104661524934457,0.000561578335367089,0.00308534845778447,0.00223577628948822,0.00444055105021213
03/07/2018,289.52,287.78,293.26,292.47,289.87,16.37,14.63,20.11,19.32,16.72,0.000975679426803278,0.000420645301773126,0.00201459716166619,0.000140357641055892,0.00143712390188827
04/07/2018,286.03,288.38,291.80,292.61,287.90,12.88,15.23,18.65,19.46,14.75,9.19533984526681e-05,0.0004238975874279,0.00386644046389922,0.00461969830403402,0.000633878066944607
05/07/2018,287.49,288.57,290.56,289.54,287.91,14.34,15.42,17.41,16.39,14.76,0.00305011172555027,0.000824001998276068,0.00080928445357223,0.00121638069344254,0.00336936905433263
06/07/2018,284.79,287.60,289.68,290.05,286.67,11.64,14.45,16.53,16.90,13.52,0.000911241947341988,8.39664371384507e-05,0.00128840369036923,0.00206782070766261,0.00244043465515674
07/07/2018,285.99,288.39,288.96,289.27,286.29,12.84,15.24,15.81,16.12,13.14,0.00274747948609185,0.00225652075719579,0.00210851482498565,0.005119965532004,0.00486435794961697
08/07/2018,288.06,290.17,290.95,289.64,288.46,14.91,17.02,17.80,16.49,15.31,0.000622648818454961,6.9084030640984e-05,0.00199486124395126,0.00749394745475766,0.00303099220266359
09/07/2018,288.88,291.58,291.79,290.59,289.18,15.73,18.43,18.64,17.44,16.03,0.00286075158040954,0.00207307421450806,0.000113316134983894,0.00298593069687062,0.000796469492487013
10/07/2018,289.62,290.49,292.63,290.74,289.57,16.47,17.34,19.48,17.59,16.42,0.00863633227463333,0.0076377290771946,0.00287741216989095,0.00264317129263323,0.00533961920616854
11/07/2018,290.72,290.58,295.88,293.07,291.01,17.57,17.43,22.73,19.92,17.86,0.00090885996454768,0.000375918140496933,0.00220516930127596,0.00325365093194762,0.00471020439911382
12/07/2018,288.80,290.34,292.79,292.77,288.33,15.65,17.19,19.64,19.62,15.18,1.7545005305525e-05,0.001732442356353,5.60058449951775e-05,0.000220359173420095,2.38279715834937e-05
13/07/2018,289.23,288.29,296.46,294.17,292.00,16.08,15.14,23.31,21.02,18.85,0.00191210989279086,0.00213287687593596,0.000340353216491496,0.000154454041768844,0.00105505808081314
14/07/2018,286.27,286.79,291.55,292.27,288.88,13.12,13.64,18.40,19.12,15.73,0.000176305826735785,0.000836512816973394,0.00289633490074648,0.00653298296363006,0.000170668962736076
15/07/2018,285.55,285.90,291.84,289.73,287.87,12.40,12.75,18.69,16.58,14.72,0.00405109552131963,0.00507774182144241,7.38450834670982e-05,0.0085656864475255,0.000965805518327453
16/07/2018,286.31,287.41,290.11,291.23,286.46,13.16,14.26,16.96,18.08,13.31,0.00190696338531763,0.0014643279608872,0.00129478164238132,0.0132619185817247,0.00608768392775686
17/07/2018,288.52,289.30,291.54,291.19,288.23,15.37,16.15,18.39,18.04,15.08,0.00283702949139949,0.00671106661267879,4.75629707288141e-05,0.00216874957121314,0.00155014918810671
18/07/2018,288.62,287.69,294.84,293.05,291.37,15.47,14.54,21.69,19.90,18.22,0.0045661544123417,0.00422396089343769,0.00076533130639644,0.000120536385606549,0.00204066228771407
19/07/2018,287.63,287.54,290.19,294.99,287.96,14.48,14.39,17.04,21.84,14.81,0.000858537557092251,0.00262792710025272,0.00726199912059029,0.00229564458316615,0.00707731882427667
20/07/2018,286.97,287.68,291.44,294.53,289.62,13.82,14.53,18.29,21.38,16.47,0.00101236187532071,0.000866604983661139,0.00270296783870267,0.0107325845596583,0.000654601648941354
21/07/2018,286.05,287.54,291.90,291.06,288.50,12.90,14.39,18.75,17.91,15.35,0.00181751545265554,0.00197864141090682,0.000197151852313454,0.0085527102828314,0.000508724006550087
22/07/2018,290.48,290.02,293.31,290.93,290.96,17.33,16.87,20.16,17.78,17.81,0.00107278764077467,0.0018194596791102,0.000315202663923886,0.00077906154410601,0.00133048181143415
23/07/2018,290.27,290.69,294.28,293.10,290.64,17.12,17.54,21.13,19.95,17.49,2.51658199781707e-05,6.69940863408102e-05,7.5719384729705e-05,0.000723635242398271,0.000429359273623694
24/07/2018,293.57,295.32,295.20,292.16,292.60,20.42,22.17,22.05,19.01,19.45,1.64370795952582e-05,1.26081656394977e-05,2.64471915865128e-05,0.000129652132994649,2.68542210062606e-05
25/07/2018,296.40,295.44,297.28,294.52,295.00,23.25,22.29,24.13,21.37,21.85,0.00184455999233376,0.00287196449891015,2.50629948687182e-05,0.000128004527953322,2.59203718645722e-05
26/07/2018,295.45,292.81,298.53,296.58,295.85,22.30,19.66,25.38,23.43,22.70,0.0015753017025463,0.000785273570941666,2.32700068837283e-05,0.000125632114310716,0.000458747104036094
27/07/2018,294.37,291.23,299.62,297.30,296.36,21.22,18.08,26.47,24.15,23.21,0.0037073601653121,0.00219286815507918,0.000407588518222205,0.000136131724419125,0.00296004174712933
28/07/2018,291.23,288.53,294.88,297.87,293.10,18.08,15.38,21.73,24.72,19.95,0.00109973502376299,0.00140515564641165,0.00867948219384942,0.000817320932260058,0.00706543969634951
29/07/2018,289.60,289.25,293.52,294.42,289.62,16.45,16.10,20.37,21.27,16.47,0.000246394122328088,0.00127224831808256,9.34098759035714e-05,0.00451935661706664,0.00131723280329278
30/07/2018,293.28,294.99,294.70,292.98,291.23,20.13,21.84,21.55,19.83,18.08,0.000294187178028636,0.000395243995665208,2.5219917017532e-05,0.000127168354327928,0.000116163961954496
31/07/2018,296.74,297.41,298.05,295.45,295.37,23.59,24.26,24.90,22.30,22.22,1.66256915390036e-05,0.000397712814242826,2.76833752301196e-05,0.000134660426565164,2.54101578883389e-05
01/08/2018,299.45,297.35,299.52,296.74,297.12,26.30,24.20,26.37,23.59,23.97,3.41236049407612e-05,0.00384024634818566,3.42773440907568e-05,0.000111554757111507,4.49587383481923e-05
02/08/2018,300.07,295.85,300.90,297.80,298.81,26.92,22.70,27.75,24.65,25.66,0.00029762230746258,0.00582109932272043,3.12053345481746e-05,0.000177293295116203,3.30957710288966e-05
03/08/2018,295.61,292.55,301.14,297.78,298.57,22.46,19.40,27.99,24.63,25.42,0.00308895840170017,0.00185278568722961,3.30440079208184e-05,0.000106500260496345,6.34238958774965e-05
04/08/2018,293.77,292.79,298.96,297.51,294.38,20.62,19.64,25.81,24.36,21.23,3.78213542931123e-05,0.000697588078810257,8.16077770552592e-05,0.000117523576957821,0.000596818458258133
05/08/2018,294.72,292.60,298.79,297.67,295.81,21.57,19.45,25.64,24.52,22.66,3.7714860749547e-05,0.00436756619803009,3.23306814566761e-05,0.000166739561218769,0.000323881984488518
06/08/2018,297.26,292.58,300.54,298.39,297.92,24.11,19.43,27.39,25.24,24.77,0.00148137470797813,0.00250429333291057,3.61395699730883e-05,9.90161203510964e-05,4.25340357041639e-05
07/08/2018,295.04,290.78,298.04,297.75,296.27,21.89,17.63,24.89,24.60,23.12,0.00882931672063245,0.0131488652574481,0.000448202818184755,0.000640942733929754,0.000119623862951988
08/08/2018,290.12,288.87,295.85,296.51,293.60,16.97,15.72,22.70,23.36,20.45,0.00394652804400659,0.00672062394230593,0.000591312398636041,0.00169242373643552,0.00125801807444594
09/08/2018,287.25,289.48,293.17,294.82,291.10,14.10,16.33,20.02,21.67,17.95,0.00795517268672926,0.000677355755843274,0.00196449751484587,0.00150336053839263,0.00257550751353659
10/08/2018,287.46,290.35,290.88,292.52,288.66,14.31,17.20,17.73,19.37,15.51,0.000623568808535253,0.000131214263175291,0.00337344684218524,0.00421139576170894,0.00344612430341447
11/08/2018,288.65,292.11,292.02,289.57,289.00,15.50,18.96,18.87,16.42,15.85,2.98905093232901e-05,4.42957887939828e-05,0.000407816898341572,0.00436904194577345,0.000210082881977048
12/08/2018,291.59,292.24,293.42,290.02,290.83,18.44,19.09,20.27,16.87,17.68,0.002495625345135,0.00136663909768118,0.000273727956629743,0.000995766115970977,0.000375991296968826
13/08/2018,291.75,292.03,294.71,292.34,291.60,18.60,18.88,21.56,19.19,18.45,0.00435527371734988,0.000204523841395916,0.00191455374808522,0.00151930800206331,0.00473800391019156
14/08/2018,293.72,294.42,296.27,293.05,293.13,20.57,21.27,23.12,19.90,19.98,0.00016325035155005,0.000206116667843875,3.6473282338497e-05,0.000793470137942267,9.90113621055166e-05
15/08/2018,293.45,291.59,298.07,295.05,294.22,20.30,18.44,24.92,21.90,21.07,0.0192246254531951,0.00794100146256387,0.000340316138526385,0.000237568236501566,0.0131780253161006
16/08/2018,288.90,288.93,297.02,296.04,292.43,15.75,15.78,23.87,22.89,19.28,0.00319820195865747,0.000988768993840793,0.00386132559170056,0.000323870673219263,0.00767897669486335
17/08/2018,286.67,288.85,293.18,295.26,288.07,13.52,15.70,20.03,22.11,14.92,3.16413357427221e-05,0.0011609098473553,0.000862029217228649,0.00102323084869886,0.00330502701954924
18/08/2018,286.72,288.25,292.24,293.57,287.29,13.57,15.10,19.09,20.42,14.14,2.64186614869471e-05,0.000564118044047402,3.93180226044256e-05,0.00374689822951231,3.94816662356985e-05
19/08/2018,286.89,287.09,291.28,291.11,285.73,13.74,13.94,18.13,17.96,12.58,3.3311942293293e-05,0.0016295745510959,3.49630741110883e-05,0.00970659678368715,3.65005244588463e-05
20/08/2018,288.01,287.85,291.64,290.12,288.04,14.86,14.70,18.49,16.97,14.89,0.00769124254543688,0.0126716186344945,3.00527515672225e-05,0.00322416675364961,0.000449730654861968
21/08/2018,288.93,287.06,294.74,292.45,290.61,15.78,13.91,21.59,19.30,17.46,0.0105827213894628,0.00411503849609262,0.00410978736273595,0.000116319455580648,0.00483079286813781
22/08/2018,287.43,286.66,292.10,294.56,289.66,14.28,13.51,18.95,21.41,16.51,0.00277590166115659,0.0020995074944815,0.013787682932997,0.00678608260071597,0.0147457996086816
23/08/2018,284.88,286.52,291.53,292.54,287.75,11.73,13.37,18.38,19.39,14.60,0.000700435747625542,0.00226060341161288,0.000743913503883046,0.0144178656150569,0.000720128493648035
24/08/2018,285.65,288.06,290.39,290.47,284.84,12.50,14.91,17.24,17.32,11.69,0.00671912048030941,0.00745280971372136,0.00147568201017191,0.00480113391751865,0.0034565837267501
25/08/2018,287.49,288.03,292.05,290.97,287.45,14.34,14.88,18.90,17.82,14.30,0.00118391190044661,0.00208402671382793,0.000831189302012716,0.00101640616286189,0.00195676096535579
26/08/2018,291.89,291.27,294.60,291.70,289.64,18.74,18.12,21.45,18.55,16.49,0.0050436975410796,0.00585781565102609,0.000333631736656353,0.000103740704516782,0.00171821089381918
27/08/2018,292.58,291.07,297.44,294.54,293.60,19.43,17.92,24.29,21.39,20.45,0.00979740670700847,0.00368422325319611,0.00105720148349589,8.45171362413249e-05,0.00154826203920134
28/08/2018,292.13,290.18,296.88,295.46,293.05,18.98,17.03,23.73,22.31,19.90,0.00723921330599761,0.00362848846973171,0.00953774814850613,0.00033481705445517,0.00844471201518654
29/08/2018,288.17,288.77,294.68,295.61,289.86,15.02,15.62,21.53,22.46,16.71,0.0185769226708229,0.00432722257421297,0.00795041104242639,0.000991023218227864,0.0126469819355986
30/08/2018,286.62,288.37,290.62,294.48,286.70,13.47,15.22,17.47,21.33,13.55,0.000209775502352409,0.000250969629652463,0.00724414552290189,0.00507005484934848,0.000393437150674648
31/08/2018,285.78,289.37,289.25,290.03,285.60,12.63,16.22,16.10,16.88,12.45,0.00535888422667502,0.000469070655727639,0.00106630172032554,0.00966019401421538,0.000322387083536449
01/09/2018,285.49,288.78,288.67,286.79,285.47,12.34,15.63,15.52,13.64,12.32,0.00245471328291872,0.000195663935772279,0.00146801702847573,0.0181925152586026,0.00115188311139799
02/09/2018,286.13,289.72,287.56,286.68,285.34,12.98,16.57,14.41,13.53,12.19,0.000151925253583688,0.000529109237069629,0.00697049241595,0.0289086580501235,0.00153667235621297
03/09/2018,286.79,289.70,289.54,288.19,287.16,13.64,16.55,16.39,15.04,14.01,3.19179033125504e-05,0.00305046751222271,0.0020773012222029,0.0109912427151274,0.000645128272131753
04/09/2018,287.11,288.74,291.11,289.02,288.14,13.96,15.59,17.96,15.87,14.99,2.84414775472847e-05,0.00217121043090665,0.000372642278892682,0.00287870470724857,0.000369451033328082
05/09/2018,287.04,288.78,291.64,290.65,288.54,13.89,15.63,18.49,17.50,15.39,0.000662039007070816,0.000648538514402139,0.000765561758894729,0.00227819505514478,0.000543190873608717
06/09/2018,287.31,288.19,291.21,291.50,288.50,14.16,15.04,18.06,18.35,15.35,0.000505332420345421,0.000549456099376073,0.00302945100759823,0.00766767727060522,0.000134018379701953
07/09/2018,285.20,287.02,288.81,291.45,286.90,12.05,13.87,15.66,18.30,13.75,0.000612105547055224,3.34266407630663e-05,0.012980901537464,0.00678699758263834,0.0114357244247342
08/09/2018,285.52,287.15,288.25,289.82,286.85,12.37,14.00,15.10,16.67,13.70,0.000544778537128568,2.92181997647146e-05,0.00914586902760976,0.00134556137648001,0.0150354154965736
09/09/2018,286.38,287.56,288.38,289.26,286.95,13.23,14.41,15.23,16.11,13.80,0.00245710230741797,2.84669467979496e-05,0.00428262211916962,0.00158368846296088,0.0122234247926633
10/09/2018,286.30,288.45,288.43,288.80,286.39,13.15,15.30,15.28,15.65,13.24,0.00117759380550338,3.45431747273497e-05,0.00503844732375405,0.00886760829560211,0.00335461926981142
11/09/2018,286.65,288.38,288.19,287.80,285.49,13.50,15.23,15.04,14.65,12.34,3.79872640668375e-05,0.000144872858384388,0.000200791733171858,0.00705665888286923,9.47447385513402e-05
12/09/2018,286.99,289.29,289.26,288.17,286.73,13.84,16.14,16.11,15.02,13.58,8.96375135666658e-05,0.00194564919798124,6.62169843929514e-05,0.00183514346112771,5.24823397768963e-05
13/09/2018,285.95,286.85,289.57,288.15,287.25,12.80,13.70,16.42,15.00,14.10,0.00390156571200585,0.00146463169646602,0.00129289061396716,0.000621722472939508,0.00272287744466691
14/09/2018,284.80,286.23,288.16,288.30,285.72,11.65,13.08,15.01,15.15,12.57,7.78468556612564e-05,0.00248898799856318,0.00055634276067871,0.000521607114542926,0.00273824184016632
15/09/2018,284.68,285.60,289.86,288.94,286.55,11.53,12.45,16.71,15.79,13.40,0.0148981269509039,0.0111817351858423,0.00689576067889926,9.4087084067849e-05,0.0027801726609513
16/09/2018,286.40,285.44,288.91,289.71,287.07,13.25,12.29,15.76,16.56,13.92,0.010891107184822,0.0102378189021993,0.00668793631005213,0.00268270100206064,0.00718980889974724
17/09/2018,286.87,287.10,289.02,290.12,287.52,13.72,13.95,15.87,16.97,14.37,0.00491757072637996,0.00118049914548967,0.000513612860897691,0.00251232361009606,0.00164768683005436
18/09/2018,286.61,288.01,289.11,289.81,287.01,13.46,14.86,15.96,16.66,13.86,0.00210836811900869,0.00101244030034311,0.00277481178144331,0.0104044483655147,0.00123344544016414
19/09/2018,285.76,287.56,288.73,288.13,286.14,12.61,14.41,15.58,14.98,12.99,0.000468519555626742,0.000183943753288946,0.00188796550350734,0.0125011098341547,0.000373516804598306
20/09/2018,285.73,287.21,288.26,287.25,285.58,12.58,14.06,15.11,14.10,12.43,0.000125423216479512,2.76206683826787e-05,0.000181630353414908,0.00244834239280816,0.000115810919825628
21/09/2018,285.98,287.23,288.42,286.30,285.89,12.83,14.08,15.27,13.15,12.74,4.76197927718178e-05,2.56409507778284e-05,0.000106038294226658,0.00471942749764926,6.73184847419057e-05
22/09/2018,284.48,286.29,287.41,285.13,284.67,11.33,13.14,14.26,11.98,11.52,4.10194085222868e-05,2.60109035502746e-05,0.00069365136401508,0.00385876455152115,5.7067906440641e-05
23/09/2018,284.21,286.22,286.17,283.95,284.02,11.06,13.07,13.02,10.80,10.87,4.77318052304101e-05,2.4497869666168e-05,6.96451969880888e-05,0.000438274000024375,4.92978787014825e-05
24/09/2018,285.33,287.18,287.15,284.47,285.44,12.18,14.03,14.00,11.32,12.29,3.5142336165574e-05,2.80775508665852e-05,7.3255075848164e-05,0.000803829325559285,6.08788277702196e-05
25/09/2018,285.36,288.23,286.88,284.14,284.67,12.21,15.08,13.73,10.99,11.52,2.61015878811005e-05,2.62926897837069e-05,5.50681730167555e-05,0.000131277492275785,5.72780928558692e-05
26/09/2018,284.90,289.58,286.31,284.63,284.67,11.75,16.43,13.16,11.48,11.52,4.02945052057008e-05,2.88494282471363e-05,7.30351894822184e-05,0.000471595491966299,6.71186618044164e-05
27/09/2018,284.27,288.84,287.14,286.15,285.33,11.12,15.69,13.99,13.00,12.18,3.09870987010011e-05,0.000208516988280713,6.86121530815382e-05,0.000975102790987421,4.80943576808914e-05
28/09/2018,285.24,288.90,287.86,286.56,285.94,12.09,15.75,14.71,13.41,12.79,5.25927886045496e-05,0.000922883587656943,8.56558488867359e-05,0.000354900233290063,4.39294125925504e-05
29/09/2018,286.24,288.91,287.56,287.62,285.21,13.09,15.76,14.41,14.47,12.06,0.00139416173751284,0.00179698123586443,0.00271008948964083,0.000204017841702041,0.000489390005646339
30/09/2018,286.96,287.82,289.63,289.48,286.66,13.81,14.67,16.48,16.33,13.51,0.00676103803377665,0.00475844427525198,0.000556504655265456,0.000600977221961395,0.000902032787246731
01/10/2018,287.70,288.02,290.21,289.52,287.14,14.55,14.87,17.06,16.37,13.99,0.00259334987548121,0.00344527658128379,4.41680086403932e-05,6.6120909787713e-05,0.000347017082094985
02/10/2018,290.04,289.92,292.69,290.15,290.13,16.89,16.77,19.54,17.00,16.98,2.3492155302387e-05,0.00259103425360634,2.49771437760037e-05,5.71807318937896e-05,2.30553087019282e-05
03/10/2018,287.46,287.83,292.60,290.80,288.83,14.31,14.68,19.45,17.65,15.68,0.00225548754109963,0.00305414014481608,0.000931074611334598,5.52343604655897e-05,0.000448689876779782
04/10/2018,284.76,286.70,289.35,288.20,285.45,11.61,13.55,16.20,15.05,12.30,1.23719864935426e-05,1.30266431900544e-05,0.000795987899879658,0.000191340251176128,1.38365245168684e-05
05/10/2018,285.39,286.85,287.94,286.15,285.15,12.24,13.70,14.79,13.00,12.00,8.00654747115561e-05,0.000352581528968527,2.45501869461087e-05,4.34111580185135e-05,4.18053252703623e-05
06/10/2018,287.27,289.42,289.17,286.40,286.71,14.12,16.27,16.02,13.25,13.56,1.36833516316149e-05,0.000693899514778291,1.99516588130819e-05,4.41503117133982e-05,2.05943967853319e-05
07/10/2018,288.47,290.17,290.19,288.10,288.00,15.32,17.02,17.04,14.95,14.85,0.000811639212760743,0.0022745594196634,1.91827265375225e-05,3.9799031887984e-05,0.000118940065262244
08/10/2018,290.89,291.32,292.22,290.62,290.25,17.74,18.17,19.07,17.47,17.10,1.08646488084568e-05,0.00151070651822396,2.17976499394195e-05,7.25334623555726e-05,1.46714509107964e-05
09/10/2018,289.62,290.74,292.20,290.98,288.87,16.47,17.59,19.05,17.83,15.72,1.1540067850463e-05,0.00285460003925958,1.96471293859844e-05,3.52732910790849e-05,1.35735948624921e-05
10/10/2018,289.95,292.16,292.84,290.76,288.76,16.80,19.01,19.69,17.61,15.61,1.13775289224936e-05,0.00234819462953847,1.96971186513043e-05,3.60174502951013e-05,1.46889606573704e-05
11/10/2018,289.90,288.88,292.66,290.40,288.90,16.75,15.73,19.51,17.25,15.75,2.57069755671036e-05,0.00132972980644803,2.16397876126925e-05,3.86694663173114e-05,1.44595784997587e-05
12/10/2018,288.99,289.02,292.19,289.89,288.82,15.84,15.87,19.04,16.74,15.67,1.08436737630691e-05,1.77638453121548e-05,2.12720519632736e-05,3.80192966871245e-05,1.51321308171055e-05
13/10/2018,290.20,291.42,291.55,289.74,289.73,17.05,18.27,18.40,16.59,16.58,1.1249352698022e-05,0.00029460518351064,2.1086878490668e-05,4.07936513104717e-05,1.49391670960538e-05
14/10/2018,289.94,290.08,292.09,288.21,290.86,16.79,16.93,18.94,15.06,17.71,1.08073853087559e-05,0.000923675962787313,2.01138755992918e-05,4.16686602241594e-05,1.46543833950349e-05
15/10/2018,288.30,289.53,290.00,286.68,288.65,15.15,16.38,16.85,13.53,15.50,1.00696931254499e-05,1.68976339153657e-05,1.98748043244955e-05,3.57165376715878e-05,1.43440578525655e-05
16/10/2018,286.35,288.15,288.40,286.99,286.84,13.20,15.00,15.25,13.84,13.69,1.12659392879386e-05,1.29563871261413e-05,2.00353020008162e-05,3.57663486051393e-05,1.48270205498396e-05
17/10/2018,285.44,287.12,287.69,285.94,285.76,12.29,13.97,14.54,12.79,12.61,1.09898949449168e-05,1.2633608415971e-05,2.03960311056519e-05,4.02616836019009e-05,1.45011120018472e-05
18/10/2018,285.97,288.02,287.88,285.39,285.44,12.82,14.87,14.73,12.24,12.29,1.17588688024063e-05,3.76304584243044e-05,1.92749925517556e-05,4.26354688695616e-05,1.58190593386963e-05
19/10/2018,286.10,287.50,288.34,285.40,286.01,12.95,14.35,15.19,12.25,12.86,0.00136842956458689,0.00279925814191748,0.00197338123105804,4.44570522867667e-05,0.00395478076040329
20/10/2018,287.07,288.04,289.89,285.05,286.53,13.92,14.89,16.74,11.90,13.38,2.62141190905481e-05,0.00224477574172053,0.00115173431467851,0.000149693191252456,0.00149792378597635
21/10/2018,286.62,287.99,287.93,283.07,285.38,13.47,14.84,14.78,9.92,12.23,0.00123214518610283,0.00270454311121301,0.00469890723599847,9.73508151360199e-05,0.000988815765788775
22/10/2018,286.14,286.32,288.63,284.35,286.54,12.99,13.17,15.48,11.20,13.39,0.0121347399153707,0.00547385004332383,2.47995231728343e-05,4.00147782572099e-05,1.90176974043987e-05
23/10/2018,285.58,284.32,287.59,284.71,286.84,12.43,11.17,14.44,11.56,13.69,0.000567434109911701,6.41340774187376e-05,2.05885821966785e-05,4.46059271193035e-05,1.36357742021152e-05
24/10/2018,285.80,285.85,286.48,284.18,285.87,12.65,12.70,13.33,11.03,12.72,2.15887579373961e-05,1.28397876064109e-05,2.21645229837931e-05,3.96283164335306e-05,3.62338629915234e-05
